anio,mes,entidad,concesion,siglas,tipo,causa,TIPO_TRANSPORTE,TIPO_VEHICULO,CLIMA,tipo_via,ruta,tramo,CANTIDAD VEHINVOLUCRADOS,CANTIDAD AFECTADOS,CANTIDAD ACCIDENTES,cant_accidentes,cant_afectados,cant_vehinvolucrados
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. NO PRECISA,,NUBLADO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. PARTICULAR,,NUBLADO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. PARTICULAR,,NUBLADO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. PARTICULAR,,NUBLADO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,0,1,1,0,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. CARGA,,NUBLADO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. NO PRECISA,,NUBLADO,CARRETERA,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. CARGA,,NUBLADO,CARRETERA,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. CARGA,,NUBLADO,CARRETERA,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. CARGA,,NUBLADO,CARRETERA,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. PARTICULAR,,NUBLADO,CARRETERA,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,0,1,1,0,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. PARTICULAR,,NUBLADO,CARRETERA,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. CARGA,,NUBLADO,CARRETERA,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,0,1,1,0,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,B: CON HERIDOS Y SIN FALLECIDOS,FATIGA,PRIVADO DE PASAJEROS,,NUBLADO,MULTICARRIL,SIN INFO,Km 1269-San Marcos,1,3,1,1,3,1
2020,1,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,B: CON HERIDOS Y SIN FALLECIDOS,CANSANCIO DE CONDUCTOR,PRIVADO DE CARGA,,NUBLADO,AUTOPISTA,SIN INFO,HUANCHACO,1,1,1,1,1,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,B: CON HERIDOS Y SIN FALLECIDOS,EXCESO DE VELOCIDAD,1. Privado de pasajeros  2. Privado de pasajeros,,NUBLADO,MULTICARRIL,SIN INFO,Sausacocha-Huamachuco,2,3,1,1,3,2
2020,1,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,B: CON HERIDOS Y SIN FALLECIDOS,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,,NUBLADO,AUTOPISTA,SIN INFO,CHOCOPE,1,1,1,1,1,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,C: CON FALLECIDOS,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,,NUBLADO,MULTICARRIL,SIN INFO,CHOTA-HUALGAYOC,1,2,1,1,2,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,C: CON FALLECIDOS,EXCESO DE VELOCIDAD,1. Carga   2. Particular,,NUBLADO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,2,2,1,1,2,2
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,C: CON FALLECIDOS,EXCESO DE VELOCIDAD,1. PARTICULAR,,NUBLADO,CARRETERA,SIN INFO,EMP. R03S - ABANCAY,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,C: CON FALLECIDOS,INVASIÓN DE CARRIL CONTRARIO,1. Carga   2. Particular,,NUBLADO,CARRETERA,SIN INFO,CUSCO - URCOS,2,2,1,1,2,2
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,C: CON FALLECIDOS,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PTO. MALDONADO - ALEGRÍA,1,7,1,1,7,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,C: CON FALLECIDOS,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS,,LLUVIOSO,CARRETERA,SIN INFO,PTE GALLATINI-PUNO,1,3,1,1,3,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. NO PRECISA,,LLUVIOSO,CARRETERA,SIN INFO,DV.PAMPA CHIRI - CHALHUANCA,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. Particular   2. Particular,,LLUVIOSO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,2,2,1,1,2,2
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,1. CARGA,,LLUVIOSO,CARRETERA,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,1,1,1,1,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,MANIOBRA EVASIVA,1. PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,PTE. CUNYAC - CUSCO,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,,LLUVIOSO,DOBLE CARRIL,SIN INFO,QUINCEMIL - PTE. INAMBARI,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,QUINCEMIL - PTE. INAMBARI,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,1.PÚBLICO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,OCONGATE - MARCAPATA,1,47,1,1,47,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,URCOS - OCONGATE,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,A: CON DAÑOS MATERIALES,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,QUINCEMIL - PTE. INAMBARI,1,2,1,1,2,1
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,INVASIÓN DE CARRIL CONTRARIO,1. Particular   2. Carga,,LLUVIOSO,CARRETERA,SIN INFO,CUSCO - URCOS,2,2,1,1,2,2
2020,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,A: CON DAÑOS MATERIALES,INVASIÓN DE CARRIL CONTRARIO,1. Particular   2. Carga,,LLUVIOSO,CARRETERA,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,2,3,1,1,3,2
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EVASIÓN,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,DV. MOYOBAMBA - PTE. BOLIVIA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,FALLA MÉCANICA,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,FALLA MÉCANICA,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,A: CON DAÑOS MATERIALES,INVASIÓN DE CARRIL Y PAVIMENTO MOJADO,PRIVADO DE PASAJEROS,,LLUVIOSO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,1,3,1,1,3,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL CONTRARIO,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,INVASIÓN CARRIL CONTRARIO,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PTE. NIEVA - AGUAS VERDES,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,1.PÚBLICO DE CARGA,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PTE. NIEVA - AGUAS VERDES,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PONGO CAINARACHI - KM 115,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,1.PRIVADO DE CARGA 2.PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,2,2,1,1,2,2
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,CORONTACHACA - PEDRO RUIZ,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,OTROS,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PUCARÁ - CAVICO,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,LIMA-OROYA,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PARTICULAR  PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,OROYA-HUANCAYO,2,1,1,1,1,2
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,OROYA-HUANCAYO,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PARTICULAR,,LLUVIOSO,CARRETERA,SIN INFO,OROYA-PASCO,1,1,1,1,1,1
2020,1,DESARROLLO VIAL DE LOS ANDES S.A.C.,IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,CARGA,,LLUVIOSO,CARRETERA,SIN INFO,OROYA-PASCO,1,1,1,1,1,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,A: CON DAÑOS MATERIALES,PAVIMENTO MOJADO,PRIVADO DE PASAJEROS,,LLUVIOSO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,1,2,1,1,2,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,A: CON DAÑOS MATERIALES,PAVIMENTO MOJADO,PRIVADO DE PASAJEROS,,LLUVIOSO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,1,3,1,1,3,1
2020,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,A: CON DAÑOS MATERIALES,INVASIÓN DE CARRIL,1. Privado de pasajeros  2. Privado de pasajeros,,LLUVIOSO,MULTICARRIL,SIN INFO,Km 1269-San Marcos,2,2,1,1,2,2
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PTE. NIEVA - AGUAS VERDES,1,1,1,1,1,1
2020,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,A: CON DAÑOS MATERIALES,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,RIOJA - DV. MOYOBAMBA,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,A: CON DAÑOS MATERIALES,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,IBERIA - IÑAPARI,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,A: CON DAÑOS MATERIALES,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,LLUVIOSO,DOBLE CARRIL,SIN INFO,PTE. INAMBARI - SANTA ROSA,1,1,1,1,1,1
2020,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,A: CON DAÑOS MATERIALES,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,LLUVIOSO,DOBLE CARRIL,SIN INFO,SANTA ROSA - DV. LABERINTO,1,1,1,1,1,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS,,LLUVIOSO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS,,LLUVIOSO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE PASAJEROS,,LLUVIOSO,CARRETERA,SIN INFO,PUNO-JULIACA,2,0,1,1,0,2
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS,,LLUVIOSO,CARRETERA,SIN INFO,PATAHUASI-IMATA,1,0,1,1,0,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PRIVADO DE CARGA,,LLUVIOSO,CARRETERA,SIN INFO,YURA-PATAHUASI,1,0,1,1,0,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PÚBLICO DE CARGA,,LLUVIOSO,CARRETERA,SIN INFO,YURA-PATAHUASI,1,0,1,1,0,1
2020,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,A: CON DAÑOS MATERIALES,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS,,LLUVIOSO,CARRETERA,SIN INFO,YURA-PATAHUASI,1,0,1,1,0,1
