NRO_DETECCION,FECHA_PAPELETA,REGION,CARRETERA,LATITUD,LONGITUD,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA,FECHA_CORTE,lat,lon
27069,20200131,LIMA,Panamericana Norte,-11.55478333,-77.2712,55,82,20211003,-11.55478333,-77.2712
27070,20200131,LIMA,Panamericana Norte,-11.55489722,-77.27143056,55,68,20211003,-11.55489722,-77.27143056
27071,20200131,LIMA,Panamericana Norte,-11.55495,-77.27153611,55,90,20211003,-11.55495,-77.27153611
27072,20200131,LIMA,Panamericana Norte,-11.55495,-77.27153611,55,89,20211003,-11.55495,-77.27153611
27073,20200131,LIMA,Panamericana Norte,-11.555025,-77.27156667,55,70,20211003,-11.555025,-77.27156667
27074,20200131,LIMA,Panamericana Norte,-11.55593611,-77.273025,55,88,20211003,-11.55593611,-77.273025
27075,20200131,LIMA,Panamericana Norte,-11.55503889,-77.27166944,55,73,20211003,-11.55503889,-77.27166944
27076,20200131,LIMA,Panamericana Norte,-11.55495278,-77.27151944,55,84,20211003,-11.55495278,-77.27151944
27077,20200131,LIMA,Panamericana Norte,-11.55495278,-77.27151944,55,70,20211003,-11.55495278,-77.27151944
27078,20200131,LIMA,Panamericana Norte,-11.55495278,-77.27151944,55,65,20211003,-11.55495278,-77.27151944
27080,20200131,LIMA,Panamericana Norte,-11.55495278,-77.27131389,55,65,20211003,-11.55495278,-77.27131389
27081,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27156111,55,74,20211003,-11.55498333,-77.27156111
27082,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27156111,55,72,20211003,-11.55498333,-77.27156111
27083,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27156111,55,63,20211003,-11.55498333,-77.27156111
27084,20200131,LIMA,Panamericana Norte,-11.55496944,-77.27155278,55,62,20211003,-11.55496944,-77.27155278
27085,20200131,LIMA,Panamericana Norte,-11.55496944,-77.27155278,55,62,20211003,-11.55496944,-77.27155278
27086,20200131,LIMA,Panamericana Norte,-11.55504167,-77.27152778,55,75,20211003,-11.55504167,-77.27152778
27087,20200131,LIMA,Panamericana Norte,-11.55501389,-77.27155556,55,62,20211003,-11.55501389,-77.27155556
27088,20200131,LIMA,Panamericana Norte,-11.55501389,-77.27155556,55,70,20211003,-11.55501389,-77.27155556
27089,20200131,LIMA,Panamericana Norte,-11.55493611,-77.27154444,55,61,20211003,-11.55493611,-77.27154444
27090,20200131,LIMA,Panamericana Norte,-11.55493611,-77.27154444,55,61,20211003,-11.55493611,-77.27154444
27091,20200131,LIMA,Panamericana Norte,-11.55496111,-77.27155278,55,82,20211003,-11.55496111,-77.27155278
27092,20200131,LIMA,Panamericana Norte,-11.55499167,-77.27154722,55,77,20211003,-11.55499167,-77.27154722
27093,20200131,LIMA,Panamericana Norte,-11.55494167,-77.27153889,55,63,20211003,-11.55494167,-77.27153889
27094,20200131,LIMA,Panamericana Norte,-11.55496944,-77.27150556,55,70,20211003,-11.55496944,-77.27150556
27095,20200131,LIMA,Panamericana Norte,-11.55507222,-77.2717,55,85,20211003,-11.55507222,-77.2717
27096,20200131,LIMA,Panamericana Norte,-11.55493611,-77.27154444,55,84,20211003,-11.55493611,-77.27154444
27097,20200131,LIMA,Panamericana Norte,-11.55494722,-77.27153333,55,71,20211003,-11.55494722,-77.27153333
27098,20200131,LIMA,Panamericana Norte,-11.55490556,-77.27157778,55,73,20211003,-11.55490556,-77.27157778
27099,20200131,LIMA,Panamericana Norte,-11.55495833,-77.27151667,55,95,20211003,-11.55495833,-77.27151667
27100,20200131,LIMA,Panamericana Norte,-11.55495833,-77.27151667,55,88,20211003,-11.55495833,-77.27151667
27101,20200131,LIMA,Panamericana Norte,-11.55500278,-77.27156944,55,93,20211003,-11.55500278,-77.27156944
27102,20200131,LIMA,Panamericana Norte,-11.55465556,-77.27104167,55,93,20211003,-11.55465556,-77.27104167
27103,20200131,LIMA,Panamericana Norte,-11.55465556,-77.27104167,55,92,20211003,-11.55465556,-77.27104167
27134,20200131,LIMA,Panamericana Norte,-11.55494444,-77.27162778,55,68,20211003,-11.55494444,-77.27162778
27135,20200131,LIMA,Panamericana Norte,-11.55499444,-77.27156667,55,78,20211003,-11.55499444,-77.27156667
27136,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27155,55,82,20211003,-11.55498333,-77.27155
27137,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27155,55,85,20211003,-11.55498333,-77.27155
27138,20200131,LIMA,Panamericana Norte,-11.55499444,-77.27146389,55,88,20211003,-11.55499444,-77.27146389
27139,20200131,LIMA,Panamericana Norte,-11.55499444,-77.27146389,55,81,20211003,-11.55499444,-77.27146389
27140,20200131,LIMA,Panamericana Norte,-11.55499444,-77.27146389,55,81,20211003,-11.55499444,-77.27146389
27141,20200131,LIMA,Panamericana Norte,-11.55499444,-77.27146389,55,68,20211003,-11.55499444,-77.27146389
27142,20200131,LIMA,Panamericana Norte,-11.55497778,-77.27153611,55,106,20211003,-11.55497778,-77.27153611
27143,20200131,LIMA,Panamericana Norte,-11.55500833,-77.27158611,55,88,20211003,-11.55500833,-77.27158611
27144,20200131,LIMA,Panamericana Norte,-11.55506111,-77.27156944,55,106,20211003,-11.55506111,-77.27156944
27145,20200131,LIMA,Panamericana Norte,-11.55506111,-77.27156944,55,85,20211003,-11.55506111,-77.27156944
27146,20200131,LIMA,Panamericana Norte,-11.55496389,-77.271575,55,81,20211003,-11.55496389,-77.271575
27147,20200131,LIMA,Panamericana Norte,-11.55496389,-77.271575,55,91,20211003,-11.55496389,-77.271575
27148,20200131,LIMA,Panamericana Norte,-11.55495,-77.27155,55,81,20211003,-11.55495,-77.27155
27163,20200131,LIMA,Panamericana Norte,-11.55495,-77.27155,55,96,20211003,-11.55495,-77.27155
27164,20200131,LIMA,Panamericana Norte,-11.55495,-77.27155,55,86,20211003,-11.55495,-77.27155
27165,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27157222,55,74,20211003,-11.55498333,-77.27157222
27166,20200131,LIMA,Panamericana Norte,-11.55498611,-77.27154722,55,77,20211003,-11.55498611,-77.27154722
27167,20200131,LIMA,Panamericana Norte,-11.55486944,-77.27153333,55,66,20211003,-11.55486944,-77.27153333
27168,20200131,LIMA,Panamericana Norte,-11.55503611,-77.27155833,55,85,20211003,-11.55503611,-77.27155833
27169,20200131,LIMA,Panamericana Norte,-11.55497778,-77.27156944,55,90,20211003,-11.55497778,-77.27156944
27170,20200131,LIMA,Panamericana Norte,-11.55497778,-77.27156944,55,72,20211003,-11.55497778,-77.27156944
27172,20200131,LIMA,Panamericana Norte,-11.55497778,-77.27156944,55,84,20211003,-11.55497778,-77.27156944
27173,20200131,LIMA,Panamericana Norte,-11.55490278,-77.27156667,55,72,20211003,-11.55490278,-77.27156667
27174,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27153889,55,96,20211003,-11.55498333,-77.27153889
27175,20200131,LIMA,Panamericana Norte,-11.55498333,-77.27153889,55,74,20211003,-11.55498333,-77.27153889
27176,20200131,LIMA,Panamericana Norte,-11.55489444,-77.27152778,55,100,20211003,-11.55489444,-77.27152778
27177,20200131,LIMA,Panamericana Norte,-11.55400278,-77.27133611,55,90,20211003,-11.55400278,-77.27133611
27178,20200131,LIMA,Panamericana Norte,-11.55400278,-77.27133611,55,92,20211003,-11.55400278,-77.27133611
27179,20200131,LIMA,Panamericana Norte,-11.55496389,-77.27154444,55,93,20211003,-11.55496389,-77.27154444
27195,20200131,LIMA,Panamericana Norte,-11.55495278,-77.27156111,55,65,20211003,-11.55495278,-77.27156111
27196,20200131,LIMA,Panamericana Norte,-11.55528333,-77.27163611,55,87,20211003,-11.55528333,-77.27163611
27197,20200131,LIMA,Panamericana Norte,-11.55495,-77.27156944,55,85,20211003,-11.55495,-77.27156944
27198,20200131,LIMA,Panamericana Norte,-11.55495278,-77.27155833,55,91,20211003,-11.55495278,-77.27155833
27199,20200131,LIMA,Panamericana Norte,-11.55497222,-77.27155278,55,79,20211003,-11.55497222,-77.27155278
27200,20200131,LIMA,Panamericana Norte,-11.55497222,-77.27155278,55,68,20211003,-11.55497222,-77.27155278
27201,20200131,LIMA,Panamericana Norte,-11.55496667,-77.27154444,55,109,20211003,-11.55496667,-77.27154444
27202,20200131,LIMA,Panamericana Norte,-11.55493889,-77.27155278,55,81,20211003,-11.55493889,-77.27155278
27203,20200131,LIMA,Panamericana Norte,-11.55493889,-77.27155278,55,72,20211003,-11.55493889,-77.27155278
27204,20200131,LIMA,Panamericana Norte,-11.55493889,-77.27155278,55,97,20211003,-11.55493889,-77.27155278
27205,20200131,LIMA,Panamericana Norte,-11.55493889,-77.27155278,55,78,20211003,-11.55493889,-77.27155278
27206,20200131,LIMA,Panamericana Norte,-11.55493889,-77.27155278,55,61,20211003,-11.55493889,-77.27155278
27371,20200131,ANCASH,Panamericana Norte,-9.3835,-78.38418333,60,66,20211003,-9.3835,-78.38418333
27372,20200131,ANCASH,Panamericana Norte,-9.383858333,-78.38427778,60,69,20211003,-9.383858333,-78.38427778
27373,20200131,ANCASH,Panamericana Norte,-9.3836,-78.384025,60,81,20211003,-9.3836,-78.384025
27374,20200131,ANCASH,Panamericana Norte,-9.383616667,-78.38400556,60,79,20211003,-9.383616667,-78.38400556
27375,20200131,ANCASH,Panamericana Norte,-9.383666667,-78.38418611,60,80,20211003,-9.383666667,-78.38418611
27376,20200131,ANCASH,Panamericana Norte,-9.383644444,-78.38416944,60,75,20211003,-9.383644444,-78.38416944
27377,20200131,ANCASH,Panamericana Norte,-9.383558333,-78.38410278,60,71,20211003,-9.383558333,-78.38410278
27378,20200131,ANCASH,Panamericana Norte,-9.383533333,-78.38402778,60,73,20211003,-9.383533333,-78.38402778
27379,20200131,ANCASH,Panamericana Norte,-9.383533333,-78.38402778,60,82,20211003,-9.383533333,-78.38402778
27380,20200131,ANCASH,Panamericana Norte,-9.383544444,-78.38408889,60,76,20211003,-9.383544444,-78.38408889
27381,20200131,ANCASH,Panamericana Norte,-9.383552778,-78.38414167,60,77,20211003,-9.383552778,-78.38414167
27382,20200131,ANCASH,Panamericana Norte,-9.383475,-78.38415556,60,89,20211003,-9.383475,-78.38415556
27383,20200131,ANCASH,Panamericana Norte,-9.38355,-78.38394167,60,111,20211003,-9.38355,-78.38394167
27384,20200131,ANCASH,Panamericana Norte,-9.383216667,-78.38256111,60,79,20211003,-9.383216667,-78.38256111
27385,20200131,ANCASH,Panamericana Norte,-9.383575,-78.38425278,60,75,20211003,-9.383575,-78.38425278
27386,20200131,ANCASH,Panamericana Norte,-9.383591667,-78.38407778,60,77,20211003,-9.383591667,-78.38407778
27387,20200131,ANCASH,Panamericana Norte,-9.383569444,-78.38411111,60,80,20211003,-9.383569444,-78.38411111
27388,20200131,ANCASH,Panamericana Norte,-9.383561111,-78.38416944,60,79,20211003,-9.383561111,-78.38416944
27389,20200131,ANCASH,Panamericana Norte,-9.383536111,-78.38406111,60,70,20211003,-9.383536111,-78.38406111
27390,20200131,ANCASH,Panamericana Norte,-9.383536111,-78.38408611,60,103,20211003,-9.383536111,-78.38408611
27391,20200131,ANCASH,Panamericana Norte,-9.383622222,-78.38395278,60,81,20211003,-9.383622222,-78.38395278
27392,20200131,ANCASH,Panamericana Norte,-9.383569444,-78.38401667,60,66,20211003,-9.383569444,-78.38401667
27393,20200131,ANCASH,Panamericana Norte,-9.383555556,-78.38410278,60,77,20211003,-9.383555556,-78.38410278
27394,20200131,ANCASH,Panamericana Norte,-9.383611111,-78.38428889,60,67,20211003,-9.383611111,-78.38428889
27395,20200131,ANCASH,Panamericana Norte,-9.383541667,-78.38413333,60,76,20211003,-9.383541667,-78.38413333
27396,20200131,ANCASH,Panamericana Norte,-9.383544444,-78.38410278,60,101,20211003,-9.383544444,-78.38410278
27397,20200131,ANCASH,Panamericana Norte,-9.383544444,-78.38410278,60,73,20211003,-9.383544444,-78.38410278
27398,20200131,ANCASH,Panamericana Norte,-9.383502778,-78.384075,60,74,20211003,-9.383502778,-78.384075
27502,20200131,AREQUIPA,Panamericana Sur,-16.49273889,-71.84955278,35,93,20211003,-16.49273889,-71.84955278
27520,20200201,LIMA,Panamericana Sur,-12.684425,-76.64916667,100,113,20211003,-12.684425,-76.64916667
27525,20200201,LIMA,Panamericana Sur,-12.68445833,-76.64919444,100,177,20211003,-12.68445833,-76.64919444
27526,20200201,LIMA,Panamericana Sur,-12.68452778,-76.64852778,100,108,20211003,-12.68452778,-76.64852778
27527,20200201,LIMA,Panamericana Sur,-12.68424444,-76.64921944,100,116,20211003,-12.68424444,-76.64921944
27528,20200201,LIMA,Panamericana Sur,-12.68442222,-76.64911944,100,119,20211003,-12.68442222,-76.64911944
27529,20200201,LIMA,Panamericana Sur,-12.68443333,-76.649125,100,115,20211003,-12.68443333,-76.649125
27530,20200201,LIMA,Panamericana Sur,-12.68443889,-76.6491,100,107,20211003,-12.68443889,-76.6491
27534,20200201,LIMA,Panamericana Sur,-12.68443333,-76.64915833,100,118,20211003,-12.68443333,-76.64915833
27535,20200201,LIMA,Panamericana Sur,-12.68441944,-76.64908611,100,108,20211003,-12.68441944,-76.64908611
27536,20200201,LIMA,Panamericana Sur,-12.68444444,-76.64873333,100,110,20211003,-12.68444444,-76.64873333
27537,20200201,LIMA,Panamericana Sur,-12.68449167,-76.64920556,100,115,20211003,-12.68449167,-76.64920556
27538,20200201,LIMA,Panamericana Sur,-12.68438611,-76.64914167,100,107,20211003,-12.68438611,-76.64914167
27539,20200201,LIMA,Panamericana Sur,-12.68437778,-76.64910278,100,113,20211003,-12.68437778,-76.64910278
27540,20200201,LIMA,Panamericana Sur,-12.68443889,-76.64914444,100,138,20211003,-12.68443889,-76.64914444
27541,20200201,LIMA,Panamericana Sur,-12.68471944,-76.64920833,100,115,20211003,-12.68471944,-76.64920833
27542,20200201,LIMA,Panamericana Sur,-12.68441111,-76.649125,100,128,20211003,-12.68441111,-76.649125
27543,20200201,LIMA,Panamericana Sur,-12.68441111,-76.649125,100,109,20211003,-12.68441111,-76.649125
27544,20200201,LIMA,Panamericana Sur,-12.68443333,-76.64913611,100,106,20211003,-12.68443333,-76.64913611
27545,20200201,LIMA,Panamericana Sur,-12.68443333,-76.64913611,100,112,20211003,-12.68443333,-76.64913611
27546,20200201,LIMA,Panamericana Sur,-12.68445,-76.64913333,100,112,20211003,-12.68445,-76.64913333
27547,20200201,LIMA,Panamericana Sur,-12.684425,-76.64911667,100,107,20211003,-12.684425,-76.64911667
27548,20200201,LIMA,Panamericana Sur,-12.68446389,-76.64911667,100,113,20211003,-12.68446389,-76.64911667
27549,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64912778,100,114,20211003,-12.68442778,-76.64912778
27550,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64912778,100,112,20211003,-12.68442778,-76.64912778
27551,20200201,LIMA,Panamericana Sur,-12.68435833,-76.6491,100,119,20211003,-12.68435833,-76.6491
27552,20200201,LIMA,Panamericana Sur,-12.68439167,-76.64911389,100,127,20211003,-12.68439167,-76.64911389
27553,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64913333,100,110,20211003,-12.68441667,-76.64913333
27554,20200201,LIMA,Panamericana Sur,-12.68443611,-76.64918611,100,108,20211003,-12.68443611,-76.64918611
27555,20200201,LIMA,Panamericana Sur,-12.68440833,-76.64916944,100,108,20211003,-12.68440833,-76.64916944
27556,20200201,LIMA,Panamericana Sur,-12.684475,-76.64921389,100,123,20211003,-12.684475,-76.64921389
27557,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64911667,100,113,20211003,-12.68442778,-76.64911667
27558,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64911667,100,114,20211003,-12.68442778,-76.64911667
27559,20200201,LIMA,Panamericana Sur,-12.68445278,-76.64903611,100,127,20211003,-12.68445278,-76.64903611
27560,20200201,LIMA,Panamericana Sur,-12.68443333,-76.64914722,100,117,20211003,-12.68443333,-76.64914722
27561,20200201,LIMA,Panamericana Sur,-12.68445556,-76.649125,100,115,20211003,-12.68445556,-76.649125
27562,20200201,LIMA,Panamericana Sur,-12.684425,-76.64911944,100,114,20211003,-12.684425,-76.64911944
27563,20200201,LIMA,Panamericana Sur,-12.68438889,-76.64894444,100,114,20211003,-12.68438889,-76.64894444
27564,20200201,LIMA,Panamericana Sur,-12.684425,-76.64911944,100,107,20211003,-12.684425,-76.64911944
27565,20200201,LIMA,Panamericana Sur,-12.68440833,-76.64912778,100,108,20211003,-12.68440833,-76.64912778
27566,20200201,LIMA,Panamericana Sur,-12.68441944,-76.64908333,100,113,20211003,-12.68441944,-76.64908333
27567,20200201,LIMA,Panamericana Sur,-12.68441944,-76.64908333,100,136,20211003,-12.68441944,-76.64908333
27568,20200201,LIMA,Panamericana Sur,-12.68444722,-76.64911667,100,109,20211003,-12.68444722,-76.64911667
27571,20200201,LIMA,Panamericana Sur,-12.68441389,-76.64911111,100,115,20211003,-12.68441389,-76.64911111
27572,20200201,LIMA,Panamericana Sur,-12.68441389,-76.64911111,100,128,20211003,-12.68441389,-76.64911111
27573,20200201,LIMA,Panamericana Sur,-12.6844,-76.64910833,100,109,20211003,-12.6844,-76.64910833
27574,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64914167,100,125,20211003,-12.68442778,-76.64914167
27575,20200201,LIMA,Panamericana Sur,-12.684425,-76.64913333,100,106,20211003,-12.684425,-76.64913333
27576,20200201,LIMA,Panamericana Sur,-12.68443611,-76.64911667,100,109,20211003,-12.68443611,-76.64911667
27577,20200201,LIMA,Panamericana Sur,-12.68443611,-76.64911667,100,117,20211003,-12.68443611,-76.64911667
27578,20200201,LIMA,Panamericana Sur,-12.68443611,-76.64911667,100,116,20211003,-12.68443611,-76.64911667
27579,20200201,LIMA,Panamericana Sur,-12.68443611,-76.64911667,100,107,20211003,-12.68443611,-76.64911667
27580,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64910556,100,113,20211003,-12.68442778,-76.64910556
27581,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64910556,100,112,20211003,-12.68442778,-76.64910556
27582,20200201,LIMA,Panamericana Sur,-12.68444444,-76.64913333,100,112,20211003,-12.68444444,-76.64913333
27583,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64910833,100,109,20211003,-12.68441667,-76.64910833
27584,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64910833,100,108,20211003,-12.68441667,-76.64910833
27585,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64910833,100,111,20211003,-12.68441667,-76.64910833
27586,20200201,LIMA,Panamericana Sur,-12.68441389,-76.64913333,100,111,20211003,-12.68441389,-76.64913333
27587,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64913056,100,106,20211003,-12.68441667,-76.64913056
27588,20200201,LIMA,Panamericana Sur,-12.68441667,-76.649125,100,124,20211003,-12.68441667,-76.649125
27589,20200201,LIMA,Panamericana Sur,-12.68441667,-76.649125,100,111,20211003,-12.68441667,-76.649125
27590,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64913333,100,107,20211003,-12.68441667,-76.64913333
27594,20200201,LIMA,Panamericana Sur,-12.68441944,-76.64911667,100,111,20211003,-12.68441944,-76.64911667
27595,20200201,LIMA,Panamericana Sur,-12.68442778,-76.64913056,100,108,20211003,-12.68442778,-76.64913056
27596,20200201,LIMA,Panamericana Sur,-12.68441667,-76.64913889,100,115,20211003,-12.68441667,-76.64913889
27597,20200201,LIMA,Panamericana Sur,-12.684425,-76.64914722,100,115,20211003,-12.684425,-76.64914722
27598,20200201,LIMA,Panamericana Sur,-12.68444167,-76.64918611,100,108,20211003,-12.68444167,-76.64918611
27599,20200201,LIMA,Panamericana Sur,-12.68444167,-76.64918611,100,108,20211003,-12.68444167,-76.64918611
27600,20200201,LIMA,Panamericana Sur,-12.68444167,-76.64918611,100,115,20211003,-12.68444167,-76.64918611
27601,20200201,LIMA,Panamericana Sur,-12.68445833,-76.64910556,100,108,20211003,-12.68445833,-76.64910556
27602,20200201,LIMA,Panamericana Sur,-12.684425,-76.64910556,100,106,20211003,-12.684425,-76.64910556
27603,20200201,LIMA,Panamericana Sur,-12.68443056,-76.64914167,100,131,20211003,-12.68443056,-76.64914167
27604,20200201,LIMA,Panamericana Sur,-12.68443611,-76.64913611,100,108,20211003,-12.68443611,-76.64913611
27605,20200201,LIMA,Panamericana Sur,-12.68441667,-76.649125,100,109,20211003,-12.68441667,-76.649125
27606,20200201,LIMA,Panamericana Sur,-12.68441667,-76.649125,100,118,20211003,-12.68441667,-76.649125
27607,20200201,LIMA,Panamericana Sur,-12.684425,-76.64916111,100,106,20211003,-12.684425,-76.64916111
27612,20200201,LIMA,Carretera Central,-11.88785278,-76.4553,35,46,20211003,-11.88785278,-76.4553
27613,20200201,LIMA,Carretera Central,-11.88786944,-76.45526667,35,43,20211003,-11.88786944,-76.45526667
27614,20200201,LIMA,Carretera Central,-11.88808889,-76.45571111,35,62,20211003,-11.88808889,-76.45571111
27615,20200201,LIMA,Carretera Central,-11.88805833,-76.45557778,35,51,20211003,-11.88805833,-76.45557778
