anio,mes,entidad,concesion,siglas,peaje,clase,TIPO_TARIFA,tipo_vehiculo,TIPO_EJE_VEH,NRO_EJES,CANTIDAD VEHICULOS,cant_vehiculos
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,3048,3048
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,6990,6990
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,4 ejes,521,521
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,8038,8038
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 1,7687,7687
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,6325,6325
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,3 ejes,6014,6014
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,3 ejes,8031,8031
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 2,5238,5238
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,2 ejes,630,630
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,81292,81292
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,5 ejes,664,664
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,4295,4295
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,6 ejes,11278,11278
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,1657,1657
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,4 ejes,571,571
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa No Efectivo Telepass,LIGERO,EJE VEHICULO,Ligeros,1954,1954
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,9066,9066
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,33118,33118
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,7 ejes,130,130
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,19170,19170
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,13161,13161
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 1,9782,9782
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,408,408
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,45672,45672
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,12787,12787
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 1,6655,6655
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,164564,164564
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa No Efectivo Telepass,LIGERO,EJE VEHICULO,Ligeros,4431,4431
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,698,698
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,186827,186827
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,16964,16964
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,2 ejes,3304,3304
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,14676,14676
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Bayovar,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,5 ejes,702,702
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,2 ejes,480,480
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,10502,10502
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,4261,4261
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,529,529
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,6781,6781
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,3 ejes,7020,7020
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Sullana,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,1264,1264
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,21000,21000
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,4 ejes,1007,1007
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,2 ejes,1843,1843
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Pacanguilla,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,5 ejes,926,926
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,1280,1280
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,3 ejes,6058,6058
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,7 ejes,80,80
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Chicama,PAGANTES,Tarifa No Efectivo Telepass,PESADO,EJE VEHICULO,6 ejes,9243,9243
2024,5,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,Mórrope,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,536,536
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,6438,6438
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,7998,7998
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,33032,33032
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,5989,5989
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,7738,7738
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,2724,2724
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,1170,1170
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,93,93
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,342,342
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,988,988
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,31334,31334
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,3518,3518
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,4109,4109
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,6,6
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,12739,12739
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,1114,1114
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,1196,1196
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,35,35
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,395,395
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,11,11
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,4437,4437
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,5683,5683
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,6,6
2024,5,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pampa Galeras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,128,128
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,1938,1938
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,2106,2106
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,2721,2721
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,79,79
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,208,208
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,15911,15911
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,662,662
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,108,108
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,418,418
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,393,393
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,476,476
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,140,140
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,39594,39594
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,1808,1808
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,586,586
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,507,507
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,600,600
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,9 ejes,2,2
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,4,4
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,51,51
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,144,144
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,93,93
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,2528,2528
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,900,900
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,4,4
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,787,787
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,9 ejes,2,2
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,1490,1490
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,394,394
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,868,868
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,17728,17728
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,San Lorenzo,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,7165,7165
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,3380,3380
2024,5,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,3708,3708
2024,5,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,6,6
2024,5,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,10100,10100
2024,5,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,538,538
2024,5,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,1060,1060
