CÓDIGO SINIESTRO,FECHA SINIESTRO,HORA SINIESTRO,CLASE SINIESTRO,CANTIDAD DE FALLECIDOS,CANTIDAD DE LESIONADOS,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO DE VÍA,RED VIAL,COD CARRETERA,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,CLASIFICACIÓN DE LA SEÑAL VERTICAL Nº 1,CLASIFICACIÓN DE LA SEÑAL VERTICAL Nº 2,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,CAUSA ESPECÍFICA,lat,lon,fecha,fallecidos,"('ruta',)",km_red,dist_linea_km,tramo_km0,tramo_km1
A-2024-08-130,16/08/2024,20:50,VOLCADURA,1,0,,LIMA,LIMA,ATE,URBANA,CARRETERA,NACIONAL,PE-1S,-12.058929998026,-76.97303106972156,DESPEJADO,COMERCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.058929998026,-76.97303106972156,2024-08-16,1,PE-1S,0.049816560518089456,0.022855113568993144,0.0,1.235
A-2024-08-90,17/08/2024,00:00,DESPISTE,1,2,1.0,AYACUCHO,SUCRE,QUEROBAMBA,URBANA,CARRETERA,NACIONAL,PE-32A,-14.0199496906231,-73.8431522955054,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-14.0199496906231,-73.8431522955054,2024-08-17,1,PE-32A,164.93625179378324,0.00017952483386511544,131.132,165.669
A-2024-08-75,17/08/2024,04:40,CHOQUE,1,0,2.0,ICA,ICA,SALAS,URBANA,CARRETERA,NACIONAL,PE-1S,-13.97874427638457,-75.77507923939106,DESPEJADO,COMERCIAL,INTERSECCIÓN,INCLINADA,ASFALTADA,SI,REGULADORA (R),,NO,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,-13.97874427638457,-75.77507923939106,2024-08-17,1,PE-1S,286.35898036430603,0.001428698326771246,285.402,288.791
A-2024-08-6,17/08/2024,07:12,DESPISTE,1,1,1.0,PUNO,PUNO,PICHACANI,RURAL,CARRETERA,NACIONAL,PE-36B,-16.215868658531626,-70.12166074363618,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-16.215868658531626,-70.12166074363618,2024-08-17,1,PE-36B,107.92269548476364,0.005164806108294258,73.144,113.416
A-2024-08-86,17/08/2024,09:00,ESPECIAL,1,0,,APURIMAC,ANDAHUAYLAS,KISHUARA,RURAL,CARRETERA,NACIONAL,PE-3S,-13.68717884,-73.11213186,SOLEADO,RURAL,INTERSECCIÓN,INCLINADA,TROCHA,,,,,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),-13.68717884,-73.11213186,2024-08-17,1,PE-3S,689.2652568139669,0.009332117603734117,688.553,691.123
A-2024-08-43,17/08/2024,19:46,CHOQUE,1,0,2.0,CUSCO,QUISPICANCHI,OROPESA,RURAL,CARRETERA,NACIONAL,PE-3S,-13.598651,-71.771172,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-13.598651,-71.771172,2024-08-17,1,PE-3S,996.8382314016233,0.0023877973655911443,987.311,1002.08
A-2024-08-131,18/08/2024,03:30,ATROPELLO,1,0,,LIMA,LIMA,COMAS,URBANA,CARRETERA,NACIONAL,PE-1N,-11.937691269867011,-77.07166018481297,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-11.937691269867011,-77.07166018481297,2024-08-18,1,PE-1N,22.013283025269345,0.00011020796493915679,21.715,22.367
A-2024-08-99,18/08/2024,06:35,DESPISTE,1,0,1.0,CAJAMARCA,CAJAMARCA,CAJAMARCA,URBANA,CARRETERA,NACIONAL,PE-3N,-7.126816,-78.523474,DESPEJADO,COMERCIAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-7.126816,-78.523474,2024-08-18,1,PE-3N,1278.9228926803876,0.012699320617546406,1277.163,1286.829
A-2024-08-133,18/08/2024,07:40,DESPISTE,1,0,,LIMA,LIMA,SAN BORJA,URBANA,CARRETERA,NACIONAL,PE-1S,-12.102550800098458,-76.97938786936827,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.102550800098458,-76.97938786936827,2024-08-18,1,PE-1S,5.284006885341908,0.003418036155426869,4.088,6.152
A-2024-08-77,18/08/2024,23:30,CHOQUE,1,0,2.0,ICA,ICA,SANTIAGO,URBANA,CARRETERA,NACIONAL,PE-1S,-14.254273451310867,-75.6885458402974,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-14.254273451310867,-75.6885458402974,2024-08-18,1,PE-1S,320.00341969785177,0.004535536862375644,318.083,339.179
A-2024-08-135,20/08/2024,01:40,CHOQUE,1,2,,LIMA,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,NACIONAL,PE-1N,-11.880177696204973,-77.06882364504403,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-11.880177696204973,-77.06882364504403,2024-08-20,1,PE-1N,28.568870698877966,0.0014705375279340115,27.073,29.155
A-2024-08-78,20/08/2024,18:20,ATROPELLO,1,1,1.0,ICA,ICA,PUEBLO NUEVO,URBANA,CARRETERA,NACIONAL,PE-1S,-14.109917935616052,-75.71794281213091,DESPEJADO,COMERCIAL,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-14.109917935616052,-75.71794281213091,2024-08-20,1,PE-1S,302.9821337231944,0.006933335178258291,302.442,305.984
A-2024-08-79,20/08/2024,21:15,CHOQUE,1,0,2.0,ICA,PISCO,SAN CLEMENTE,URBANA,CARRETERA,NACIONAL,PE-28A,-13.682410124263573,-76.15935316382115,DESPEJADO,COMERCIAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),REGULADORA (R),NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.682410124263573,-76.15935316382115,2024-08-20,1,PE-28A,0.0973016853167413,0.0800436058981221,0.0,0.35699999
A-2024-08-136,21/08/2024,01:10,CHOQUE,1,1,,LIMA,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,NACIONAL,PE-1S,-12.118813432670164,-76.97730044092215,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.118813432670164,-76.97730044092215,2024-08-21,1,PE-1S,7.098321688575158,0.004382247364101592,6.811,7.692
A-2024-08-64,23/08/2024,11:00,DESPISTE,1,0,1.0,LIMA,HUARAL,PACARAOS,RURAL,CARRETERA,NACIONAL,PE-20C,-11.1273870352452,-76.6261556618409,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-11.1273870352452,-76.6261556618409,2024-08-23,1,PE-20C,107.99106764217548,0.006351098911898619,94.811,130.139
A-2024-08-80,24/08/2024,02:00,ATROPELLO,2,1,1.0,ICA,ICA,SALAS,RURAL,CARRETERA,NACIONAL,PE-1S,-13.909978377979243,-76.01671946686261,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.909978377979243,-76.01671946686261,2024-08-24,2,PE-1S,257.6392703237527,0.026219992414710774,256.71,283.804
A-2024-08-22,24/08/2024,05:40,ATROPELLO FUGA,1,0,1.0,LA LIBERTAD,TRUJILLO,TRUJILLO,URBANA,CARRETERA,NACIONAL,PE-1N,-8.130268564,-79.0212906229,DESPEJADO,COMERCIAL,ÓVALO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PASAJERO/OCUPANTE,SUBIR Y BAJAR DEL VEHÍCULO EN MOVIMIENTO,-8.130268564,-79.0212906229,2024-08-24,1,PE-1N,560.1387996144482,0.002661489242352555,560.019,576.546
A-2024-08-23,24/08/2024,07:00,DESPISTE,1,1,1.0,LA LIBERTAD,VIRU,GUADALUPITO,RURAL,CARRETERA,NACIONAL,PE-1N,-8.964382546911022,-78.62391465642102,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-8.964382546911022,-78.62391465642102,2024-08-24,1,PE-1N,446.3399646179521,0.0001767840296684425,446.124,450.49
A-2024-08-49,24/08/2024,10:30,DESPISTE,4,9,1.0,AYACUCHO,HUANCA SANCOS,SANCOS,RURAL,CARRETERA,NACIONAL,PE-30D,-14.0955617219061,-74.5978118458195,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-14.0955617219061,-74.5978118458195,2024-08-24,4,PE-30D,122.2378868035497,0.0020231358320737976,116.578,125.845
A-2024-08-10,24/08/2024,19:05,CHOQUE,2,0,2.0,CUSCO,CALCA,CALCA,RURAL,CARRETERA,NACIONAL,PE-28B,-13.31614,-71.994334,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,NO,,,NO,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,-13.31614,-71.994334,2024-08-24,2,PE-28B,637.8314966797037,0.016075280013949637,633.027,638.044
A-2024-08-30,26/08/2024,00:30,VOLCADURA,1,0,1.0,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,RURAL,CARRETERA,NACIONAL,PE-1N,-3.932347184979804,-80.91671522811039,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-3.932347184979804,-80.91671522811039,2024-08-26,1,PE-1N,1207.0056105869332,0.0001871861893297174,1195.046,1256.067
A-2024-08-16,26/08/2024,17:05,CHOQUE,1,0,2.0,PUNO,PUNO,PUNO,RURAL,CARRETERA,NACIONAL,PE-3S,-15.8647496,-69.9950785,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,GIRAR IMPRUDENTEMENTE,-15.8647496,-69.9950785,2024-08-26,1,PE-3S,1367.924462943359,0.003212070864127413,1364.762,1368.892
A-2024-08-141,26/08/2024,18:00,CHOQUE,1,0,,LIMA,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,NACIONAL,PE-1S,-12.11032745787183,-76.97816138055343,DESPEJADO,RESIDENCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.11032745787183,-76.97816138055343,2024-08-26,1,PE-1S,6.154787026601622,0.011211352715677322,6.152,6.811
A-2024-08-40,29/08/2024,08:30,ATROPELLO,1,0,1.0,CUSCO,QUISPICANCHI,CCATCA,RURAL,CARRETERA,NACIONAL,PE-30C,-13.635460573911644,-71.58926376093788,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-13.635460573911644,-71.58926376093788,2024-08-29,1,PE-30C,16.6572997234016,0.0036975816423103994,0.0,20.076
A-2024-08-31,29/08/2024,11:20,CHOQUE,1,1,,PUNO,CHUCUITO,POMATA,RURAL,CARRETERA,NACIONAL,PE-3S,-16.2606361,-69.296216,,,,,,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,-16.2606361,-69.296216,2024-08-29,1,PE-3S,1464.869368129029,0.003084393223166278,1452.605,1472.092
A-2024-08-27,30/08/2024,01:40,CHOQUE,1,0,,LA LIBERTAD,ASCOPE,CHICAMA,RURAL,CARRETERA,NACIONAL,PE-1N,-7.94339311331655,-79.0955501380578,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-7.94339311331655,-79.0955501380578,2024-08-30,1,PE-1N,590.9311646192159,0.00648311135018541,580.58,598.402
A-2024-08-33,30/08/2024,02:40,VOLCADURA,1,0,1.0,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,URBANA,CARRETERA,NACIONAL,PE-5N,-6.047733,-76.991195,DESPEJADO,RESIDENCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-6.047733,-76.991195,2024-08-30,1,PE-5N,1059.6870089048177,0.0013775484158947107,1045.796,1067.997
A-2024-08-65,30/08/2024,04:30,CHOQUE,1,0,2.0,PASCO,PASCO,TINYAHUARCO,RURAL,CARRETERA,NACIONAL,PE-3N,-10.77901021954679,-76.2474024794855,NUBLADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-10.77901021954679,-76.2474024794855,2024-08-30,1,PE-3N,110.28287780908734,0.0003701379665308429,110.255,118.687
A-2024-08-52,30/08/2024,08:00,CHOQUE,1,1,2.0,CUSCO,CUSCO,POROY,URBANA,CARRETERA,NACIONAL,PE-3S,-13.495498,-72.042298,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,-13.495498,-72.042298,2024-08-30,1,PE-3S,958.8035601777727,0.0004954526393054443,957.459,964.169
A-2024-08-63,30/08/2024,22:20,ATROPELLO FUGA,1,0,,ICA,CHINCHA,EL CARMEN,RURAL,CARRETERA,NACIONAL,PE-1SE,-13.554542,-76.180823,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.554542,-76.180823,2024-08-30,1,PE-1SE,16.97732399990055,0.0011734462094895445,0.0,21.095
A-2024-08-66,31/08/2024,09:00,ATROPELLO FUGA,1,0,,CALLAO,CALLAO,VENTANILLA,URBANA,CARRETERA,NACIONAL,PE-20,-11.877639263973126,-77.12690970841041,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-11.877639263973126,-77.12690970841041,2024-08-31,1,PE-20,6.114491223636643,0.0015413959602389848,0.0,19.45
A-2024-08-81,31/08/2024,10:45,CHOQUE,1,0,2.0,ICA,NASCA,VISTA ALEGRE,URBANA,CARRETERA,NACIONAL,PE-1S,-14.849794387898305,-74.95357424520986,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-14.849794387898305,-74.95357424520986,2024-08-31,1,PE-1S,446.6153325355564,0.0043396192889498374,446.519,450.928
A-2024-08-48,31/08/2024,15:30,CHOQUE,1,2,2.0,AYACUCHO,LUCANAS,SAN JUAN,RURAL,CARRETERA,NACIONAL,PE-30A,-14.650289,-74.187799,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,-14.650289,-74.187799,2024-08-31,1,PE-30A,140.8247477141067,0.0009271818754125093,98.649,155.051
A-2024-08-152,31/08/2024,23:45,ATROPELLO FUGA,1,0,,MOQUEGUA,MARISCAL NIETO,SAMEGUA,RURAL,CARRETERA,NACIONAL,PE-36A,-17.130627,-70.839647,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-17.130627,-70.839647,2024-08-31,1,PE-36A,21.71053073315289,0.0006700479812857635,21.036,31.165
A-2024-09-15,01/09/2024,08:30,CHOQUE,3,15,,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,RURAL,CARRETERA,NACIONAL,PE-34A,-15.8527857979,-71.1166783731,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-15.8527857979,-71.1166783731,2024-09-01,3,PE-34A,162.25678681253862,0.010183077996249618,154.118,165.867
A-2024-09-96,01/09/2024,20:50,DESPISTE,2,5,,LIMA,LIMA,SAN BARTOLO,URBANA,CARRETERA,NACIONAL,PE-1S,-12.384193818783762,-76.77118616307789,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.384193818783762,-76.77118616307789,2024-09-01,2,PE-1S,47.918260533757426,0.016325431136495108,47.017,57.681
A-2024-09-97,01/09/2024,23:50,ATROPELLO FUGA,1,0,,LIMA,LIMA,CHORRILLOS,URBANA,CARRETERA,NACIONAL,PE-1S,-12.197079968597212,-76.973293745685,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.197079968597212,-76.973293745685,2024-09-01,1,PE-1S,16.05132164193023,0.002096519967079838,14.27,19.067
A-2024-09-98,01/09/2024,23:58,ATROPELLO FUGA,1,0,,LIMA,LIMA,ATE,URBANA,CARRETERA,NACIONAL,PE-22,-12.007655252440172,-76.85677555835976,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.007655252440172,-76.85677555835976,2024-09-01,1,PE-22,15.94265252358053,0.002386848977116874,13.056,17.887
A-2024-09-80,02/09/2024,18:30,ATROPELLO,1,0,,CUSCO,CUSCO,SAYLLA,,CARRETERA,NACIONAL,PE-3S,-13.557305,-71.853933,,,,,,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-13.557305,-71.853933,2024-09-02,1,PE-3S,986.5999310055956,0.008345228689404929,985.559,987.311
A-2024-09-62,03/09/2024,01:40,ATROPELLO FUGA,1,0,1.0,ICA,ICA,SANTIAGO,RURAL,CARRETERA,NACIONAL,PE-1S,-14.474002,-75.367979,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-14.474002,-75.367979,2024-09-03,1,PE-1S,365.80646111960544,0.002954905743540752,365.575,368.876
A-2024-09-63,03/09/2024,19:30,ATROPELLO FUGA,1,0,1.0,ICA,ICA,LA TINGUIÑA,URBANA,CARRETERA,NACIONAL,PE-1S,-14.033174,-75.709834,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-14.033174,-75.709834,2024-09-03,1,PE-1S,295.5058398374778,4.570482965952055,295.224,299.075
A-2024-09-64,06/09/2024,13:00,VOLCADURA,1,0,1.0,ICA,PISCO,HUMAY,RURAL,CARRETERA,NACIONAL,PE-28A,-13.714214,-75.855805,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.714214,-75.855805,2024-09-06,1,PE-28A,34.84202930535474,0.007938555959561345,11.055,36.952
A-2024-09-8,07/09/2024,05:30,DESPISTE,1,2,1.0,LA LIBERTAD,PATAZ,TAYABAMBA,RURAL,CARRETERA,NACIONAL,PE-12B,-8.292056882636524,-77.30985221113423,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-8.292056882636524,-77.30985221113423,2024-09-07,1,PE-12B,153.88626666894035,0.004169830936091735,147.03,161.395
A-2024-09-54,07/09/2024,07:30,DESPISTE,1,0,1.0,AYACUCHO,HUAMANGA,VINCHOS,RURAL,CARRETERA,NACIONAL,PE-28A,-13.357,-74.412,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-13.357,-74.412,2024-09-07,1,PE-28A,280.05465334007437,0.03229939776932114,264.665,311.268
A-2024-09-84,07/09/2024,10:15,DESPISTE,1,0,1.0,CAJAMARCA,CAJAMARCA,MATARA,RURAL,CARRETERA,NACIONAL,PE-3N,-7.283624,-78.22294,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,NO,,,NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-7.283624,-78.22294,2024-09-07,1,PE-3N,1228.2327251056781,0.005428842651406165,1226.853,1234.775
A-2024-09-65,08/09/2024,00:30,CHOQUE,2,20,2.0,ICA,PISCO,HUANCANO,RURAL,CARRETERA,NACIONAL,PE-28A,-13.650391,-75.735952,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.650391,-75.735952,2024-09-08,2,PE-28A,51.67294162637073,0.002224184935579301,51.431,64.329
A-2024-09-3,08/09/2024,03:00,ATROPELLO FUGA,1,0,,AREQUIPA,ISLAY,MOLLENDO,RURAL,CARRETERA,NACIONAL,PE-34,-16.708444,-71.931881,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-16.708444,-71.931881,2024-09-08,1,PE-34,11.275250166734581,4.498520491607272e-05,0.0,42.868
A-2024-09-1,08/09/2024,08:30,CHOQUE,1,0,2.0,PUNO,CHUCUITO,DESAGUADERO,RURAL,CARRETERA,NACIONAL,PE-36A,-16.619449615059487,-69.1480027601032,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-16.619449615059487,-69.1480027601032,2024-09-08,1,PE-36A,292.03241818823597,0.0011404379024214525,289.344,294.15
A-2024-09-11,08/09/2024,22:30,CHOQUE,1,0,2.0,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,RURAL,CARRETERA,NACIONAL,PE-3N,-8.1437841159,-78.180144455,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-8.1437841159,-78.180144455,2024-09-08,1,PE-3N,1002.6797366495159,0.004344450120019565,1001.745,1005.621
A-2024-09-14,11/09/2024,14:00,CHOQUE,1,0,2.0,LA LIBERTAD,PACASMAYO,GUADALUPE,RURAL,CARRETERA,NACIONAL,PE-1N,-7.3106001828,-79.480851252,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-7.3106001828,-79.480851252,2024-09-11,1,PE-1N,692.1272621798175,0.009250388951904944,684.193,692.74
A-2024-09-22,12/09/2024,18:30,CHOQUE,1,0,,AREQUIPA,AREQUIPA,SACHACA,URBANA,CARRETERA,NACIONAL,PE-34C,-16.4046944444,-71.5673055556,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-16.4046944444,-71.5673055556,2024-09-12,1,PE-34C,1.872637555243714,0.02383937327999823,0.0,4.058
A-2024-09-17,13/09/2024,00:20,CHOQUE,1,1,2.0,LA LIBERTAD,TRUJILLO,SALAVERRY,URBANA,CARRETERA,NACIONAL,PE-10,-8.193829804797888,-78.99129671957837,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-8.193829804797888,-78.99129671957837,2024-09-13,1,PE-10,2.2086593277927604,0.0035007395828243735,0.058,5.962
A-2024-09-79,13/09/2024,05:40,DESPISTE,1,37,1.0,AYACUCHO,LUCANAS,LUCANAS,RURAL,CARRETERA,NACIONAL,PE-30A,-14.8395693384407,-74.7331906492158,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-14.8395693384407,-74.7331906492158,2024-09-13,1,PE-30A,37.69360650678997,0.0034389931875930396,13.228,42.242
A-2024-09-4,13/09/2024,09:00,ATROPELLO FUGA,1,0,,PUNO,PUNO,ACORA,RURAL,CARRETERA,NACIONAL,PE-3S,-16.044993,-69.712416,,,,,,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-16.044993,-69.712416,2024-09-13,1,PE-3S,1408.576497262244,2.6557694517372917e-05,1406.531,1418.886
A-2024-09-92,14/09/2024,04:00,DESPISTE,1,0,1.0,CAJAMARCA,JAEN,JAEN,URBANA,CARRETERA,NACIONAL,PE-5N,-5.699007,-78.806465,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-5.699007,-78.806465,2024-09-14,1,PE-5N,1389.497083531695,0.005219740221757114,1388.649,1390.836
A-2024-09-19,15/09/2024,00:00,ATROPELLO FUGA,1,0,,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,URBANA,CARRETERA,NACIONAL,PE-1N,-8.1423468787,-79.0505004368,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-8.1423468787,-79.0505004368,2024-09-15,1,PE-1N,565.3714658093373,0.0005688184396182773,560.019,576.546
A-2024-09-40,15/09/2024,03:00,DESPISTE,1,1,1.0,HUANCAVELICA,ACOBAMBA,MARCAS,RURAL,CARRETERA,NACIONAL,PE-3SM,-12.9122088156767,-74.436336022758,NUBLADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.9122088156767,-74.436336022758,2024-09-15,1,PE-3SM,132.24443820491493,0.008158037185840301,131.747,142.559
